YM|CustomerId|SCTR_CD|COM_KEY|DLQ_TYPE|DLQ_CD_1|DLQ_CD_2|DLQ_FROM|DLQ_AMT
201603|A4113835055846466562|05|A5833881572963034460|1|0101|0|201504|23000
201603|A4113835055846466562|05|A8166272449368951620|1|0104|0|201505|3900
201603|A4113835055846466562|05|A8166272449368951620|1|0104|0|201509|3400
201603|A4113835055846466562|05|A7082280535512807564|1|0101|0|201509|4800
201603|A4113835055846466562|05|A1831750671143897246|1|0104|0|201510|4500
201603|A4113835055846466562|21|A2780000900956122611|1|0104|0|201602|3700
201603|A4113835055846466562|05|A5833881572963034460|1|0101|0|201602|2000
201603|A4174089291537356722|17|A8513123507195941836|1|0101|7|201307|300
201603|A4262569067829055498|21|B7307155566325340352|1|0199|0|201302|3500
201603|A4299966454898141515|98|B3788438782518405114|2|1101|0|201506|0
201603|A4306626770908128608|17|B2685416664046270572|1|0104|0|200911|2000
201603|A4306626770908128608|05|B6511625771163689233|1|0103|0|201502|1200
201603|A4310273555556040347|03|B1696058366701838878|1|0101|0|201207|3300
201603|A4310273555556040347|05|B8623321201205365323|1|0101|7|201305|5300
201603|A4324432137180279889|21|B1358915592916688078|1|0101|0|201406|3000
201603|A4324432137180279889|98|B1358915592916688078|1|0101|0|201508|2900
201603|A4324432137180279889|05|B1358915592916688078|1|0101|0|201603|12000
201603|A4326720918804611636|05|B5933713190873747713|1|0104|0|201511|5100
201603|A4326720918804611636|98|A0773823479315861345|2|1101|0|201511|0
201603|A4326720918804611636|01|B6145007736594200395|1|0101|0|201603|12000
201603|A4347802994999666990|05|A2072693510909240034|1|0104|7|201506|3200
201603|A4347802994999666990|17|B2429424734518719227|1|0104|0|201602|500
201603|A4354955272845747457|17|A5820100296449936497|1|0101|0|201303|6700
201603|A4371381920056268202|05|A1169428643778227811|1|0101|0|201408|16000
201603|A4371381920056268202|01|B3529004451453219162|1|0101|0|201409|9300
201603|A4371381920056268202|05|B5913850826114972553|1|0104|0|201506|26000
201603|A4371381920056268202|05|B3885939174051371636|1|0101|0|201508|40000
201603|A4371381920056268202|03|B5913850826114972553|1|0103|0|201602|950
201603|A4375607357135449511|17|A7644534323402801676|1|0103|0|201509|4400
201603|A4419236694827943198|05|A4070253225052681242|1|0104|0|201402|14000
201603|A4419236694827943198|05|A4070253225052681242|1|0104|0|201504|85000
201603|A4419236694827943198|05|A4070253225052681242|1|0104|0|201511|1400
201603|A4419236694827943198|01|A3839323451525751884|1|0101|0|201512|1600
201603|A4419236694827943198|05|A4070253225052681242|1|0101|0|201602|430
201603|A4419236694827943198|05|A4070253225052681242|1|0101|0|201603|7600
201603|A4475740625389043065|05|B8341295567501733370|1|0104|7|201512|3300
201603|A4479142292833574654|17|A1253930482014027797|1|0104|7|201307|8200
201603|A4482893517193563935|05|B5987678832723028618|1|0101|0|201401|1000
201603|A4482893517193563935|03|B1433240274904350950|1|0104|0|201504|2800
201603|A4486860280888939095|05|B5311959818454966769|1|0101|0|201408|1000
201603|A4516899828504141871|05|B3016496614460725272|1|0101|0|201603|1500
201603|A4531019951600487911|05|B5793116252642158337|1|0101|7|201109|6000
201603|A4533022094924055034|98|B5946486225854348429|2|1301|0|201412|0
201603|A4533022094924055034|05|B3949580639645423187|1|0101|0|201505|12000
201603|A4533022094924055034|01|B1728635781812525977|1|0104|0|201509|3800
201603|A4533022094924055034|01|B1728635781812525977|1|0103|0|201601|17000
201603|A4537677349375406585|05|B4307156424620305126|1|0101|0|201506|6000
201603|A4537677349375406585|05|B4307156424620305126|1|0101|0|201512|1500
201603|A4537677349375406585|05|B2047823158628993342|1|0104|0|201602|6200
201603|A4537677349375406585|05|B6587392052057809037|1|0103|0|201603|1500
201603|A4544778964395669207|98|A0765740956729664986|2|1301|0|201412|0
201603|A4544778964395669207|05|B1205220336624524338|1|0104|0|201505|640
201603|A4544778964395669207|05|B1205220336624524338|1|0101|7|201509|6000
201603|A4544778964395669207|05|B1205220336624524338|1|0101|0|201511|9000
201603|A4544778964395669207|01|A3350067705468221192|1|0101|0|201512|3100
201603|A4544778964395669207|01|A3350067705468221192|1|0101|0|201602|1200
201603|A4544778964395669207|03|A1933239803791522272|1|0202|0|201603|38000
201603|A4560551950501610893|98|A6423841539468770722|1|0101|0|201510|5100
201603|A4560551950501610893|03|A6423841539468770722|1|0103|0|201602|2500
201603|A4678958220226552935|17|A0435297480495586664|1|0104|7|201512|6700
201603|A4702549103301226749|98|A4702549103301226749|2|1301|0|201512|0
201603|A4714202698208517622|98|A3579627962330616151|2|1301|0|201412|0
201603|A4743116085736819251|08|B7479750665333822513|1|0103|7|201207|2000
201603|A4743116085736819251|17|B3020347385068395733|1|0101|0|201307|420
201603|A4744751566786588396|01|A2945130327245306344|1|0104|0|201411|15000
201603|A4744751566786588396|03|A9030235445327911870|1|0101|0|201510|10000
201603|A4744751566786588396|17|A2945130327245306344|1|0101|0|201510|7400
201603|A4744751566786588396|98|B1165444214386582500|2|1101|0|201512|0
201603|A4766314910815946611|01|B3701019141489072251|1|0101|0|201412|3100
201603|A4780185365567032326|17|B4296047918576106385|1|0101|0|201411|2500
201603|A4906694462156320119|17|B6793753656652561328|1|0104|0|201405|12000
201603|A4906694462156320119|05|B6793753656652561328|1|0101|0|201503|500
201603|A4906694462156320119|05|B6793753656652561328|1|0101|0|201601|4900
201603|A4948570792325077488|98|B3926835193023405907|2|1301|0|201509|0
201603|A5000484153753591959|05|A8677153310059699089|1|0104|0|201504|16000
201603|A5000484153753591959|17|A8768960083141556749|1|0101|0|201507|3800
201603|A5040061132374252623|17|A8245748794698016681|1|0199|0|201512|7900
201603|A5092615441691172905|03|B7329556117479742130|1|0101|0|201401|4200
201603|A5095771755423737185|98|A5095771755423737185|2|1301|0|201512|0
201603|A5106197129691309977|17|A2999762460346434607|1|0101|0|201508|1800
201603|A5121784136402939064|17|A5716097873349318777|1|0101|7|201206|12000
201603|A5131955480269823625|05|B1300727348679635678|1|0101|7|201407|330
201603|A5131955480269823625|21|A0501503102084209051|1|0101|0|201512|7800
201603|A5140814379433537937|98|A5140814379433537937|2|1301|0|201512|0
201603|A5245296883992471542|05|B8566296347644396688|1|0104|0|201510|4200
201603|A5284286225209348391|05|B4698629765889934446|1|0101|0|201405|2400
201603|A5284286225209348391|05|B4698629765889934446|1|0101|0|201504|1500
201603|A5284286225209348391|98|A8344147549256437443|2|1301|0|201509|0
201603|A5319879814715161471|05|A0998697749194260659|1|0101|0|200907|7900
201603|A5334003267831053345|01|A0349277515552058659|1|0101|7|201506|1900
201603|A5338671602738927014|01|B4199711521390352667|1|0101|0|201401|8000
201603|A5338671602738927014|98|A4597645129518861917|2|1101|0|201408|0
201603|A5370933558374379654|01|B3066599858940029891|1|0104|0|201411|2800
201603|A5399320222952822280|17|B0255960783092506218|1|0101|7|200906|9200
201603|A5462956652436294475|03|B0636573572632297709|1|0104|0|201409|3200
201603|A5462956652436294475|01|A2373987642340621601|1|0104|0|201602|5000
201603|A5479210525968783037|98|A7110235807528260681|2|1101|0|201508|0
201603|A5507936166974692053|17|A4067807265423298051|1|0101|7|201212|3000
201603|A5507936166974692053|98|A5507936166974692053|2|1301|0|201512|0
201603|A5521690437499184650|05|A4431552425467489781|1|0101|0|201409|8000
201603|A5521690437499184650|21|A4431552425467489781|1|0199|0|201503|2800
201603|A5547602065344720756|21|A7792617151369560435|1|0103|0|201510|19000
201603|A5547602065344720756|05|A5003307549845946191|1|0101|7|201511|5700
201603|A5563338296460959098|21|B7152892992305019016|1|0202|7|201312|3700
201603|A5583966517401739679|05|A8926496371726056230|1|0101|0|201405|26000
201603|A5583966517401739679|98|A3849070380072245442|2|1201|0|201407|0
201603|A5590061246111976488|03|B8391092443177653085|1|0101|0|201207|11000
201603|A5601845453335357128|21|A5271657185748086172|1|0104|0|201312|17000
201603|A5601845453335357128|03|A5271657185748086172|1|0101|0|201412|11000
201603|A5607187560974059454|17|A4543996139568308372|1|0101|0|201312|2300
201603|A5607187560974059454|05|A4543996139568308372|1|0199|0|201504|390
201603|A5609362434365380992|98|B2755370703304274242|2|1301|0|201409|0
201603|A5609362434365380992|05|A7499434576505584074|1|0101|0|201512|4000
201603|A5609362434365380992|05|B3721692079024854626|1|0103|0|201603|2000
201603|A5616664211695232236|21|B1474198891714736093|1|0101|0|201101|1400
201603|A5692372498527329975|17|A7148629264671884211|1|0199|0|201202|1600
201603|A5762500758469496118|01|B5046886531115971232|1|0101|0|201602|2700
201603|A5762500758469496118|01|B5046886531115971232|1|0101|7|201603|1600
201603|A5788257978073947139|21|B5293279802468165712|1|0101|0|201503|1600
201603|A5907327981558386258|98|A3689112330152791603|2|1301|0|201509|0
201603|A5907327981558386258|05|A4223000335049886518|1|0101|0|201602|4200
201603|A5983782748758619722|01|B6173760476177549746|1|0103|0|201403|3200
201603|A5983782748758619722|98|A8771599774387223692|2|1301|0|201509|0
201603|A5983782748758619722|01|B6173760476177549746|1|0104|0|201509|3700
201603|A5986811075889670158|01|A7769685014637807311|1|0103|0|201504|640
201603|A6051549567927298051|05|A8614986835988862796|1|0101|7|201409|3500
201603|A6051549567927298051|17|A3381173051748902330|1|0104|0|201412|8700
201603|A6053616545035660987|05|A8540365252272613118|1|0103|0|201407|10000
201603|A6107545056302799253|05|B5839935343812653681|1|0101|0|201406|330
201603|A6107545056302799253|05|B0900788080194038847|1|0101|0|201506|3700
201603|A6107545056302799253|01|B5839935343812653681|1|0104|0|201601|1800
201603|A6155306242435022426|17|B8481251749757824494|1|0101|0|201509|4700
201603|A6216945645626863627|98|A6216945645626863627|2|1301|0|201512|0
201603|A6237875931469084002|17|B7238466146815152655|1|0103|0|201508|2200
201603|A6239860421599885143|05|B7353795005121763097|1|0104|0|201407|7900
201603|A6351032032192388864|03|B7460402555043291722|1|0101|0|201306|8200
201603|A6371330576080077995|05|B0486305349047796353|1|0104|7|201512|6500
201603|A6401794459651553823|03|A1245121977261702634|1|0101|0|201312|45000
201603|A6436535224707701893|17|B5359615012086073144|1|0101|0|201508|1500
201603|A6448947866289529329|05|A8746044018383984357|1|0101|7|201312|4000
201603|A6448947866289529329|21|A7021178514056584055|1|0101|0|201412|660
201603|A6469744226171293334|17|B5015375144820217283|1|0104|0|201405|2300
201603|A6469744226171293334|98|A4986105247183510521|2|1301|0|201603|0
201603|A6483950495892673676|01|A9089387939963399551|1|0103|7|201405|2100
201603|A6507520624647561737|05|B1239671673057855207|1|0104|0|201210|330
201603|A6507520624647561737|98|A7196411794431451637|2|1301|0|201506|0
201603|A6510232777951951985|05|A6919619914396731190|1|0101|0|201502|1000
201603|A6547546982918627025|05|B7458271600661729527|1|0199|0|201207|730
201603|A6547546982918627025|17|A0608716394049192520|1|0104|0|201411|2500
201603|A6547546982918627025|05|B7458271600661729527|1|0103|0|201411|2900
201603|A6568490119124389198|17|A0623199123498249397|1|0101|0|201503|1400
201603|A6586102585886018859|01|A1821820436344545012|1|0104|7|201402|9000
201603|A6586102585886018859|98|A2833113625588886429|2|1301|0|201509|0
201603|A6586102585886018859|21|A3156409064606476164|1|0101|7|201512|10000
201603|A6591394231897795428|01|B4817429181406084074|1|0101|0|201505|15000
201603|A6642624197248570041|05|A3203724937824894022|1|0101|7|201407|2700
201603|A6649289685948549568|21|A4353480067078857478|1|0104|0|200907|200
201603|A6670573493337480177|17|A8952177073056043885|1|0101|0|201412|8300
201603|A6670573493337480177|05|B0922931924729954431|1|0104|0|201510|440
201603|A6670573493337480177|17|B2375668088570873334|1|0101|0|201603|14000
201603|A6736093320721880590|17|A6552811809447013466|1|0104|0|201407|18000
201603|A6740298862243131733|01|A3143736997185245044|1|0101|7|201506|7000
201603|A6767896443517227052|17|B4661465507174717005|1|0101|7|201501|16000
201603|A6784378920194484289|08|B7739340593191047990|1|0101|0|201507|8000
201603|A6784683476586066952|05|A3826209282592712750|1|0104|0|201502|5000
201603|A6789163668189001932|21|B5264345071057331142|1|0103|0|201312|500
201603|A6789163668189001932|21|B5264345071057331142|1|0104|0|201510|1100
201603|A6798276895613008615|05|B0265333766451302903|1|0104|0|201407|1000
201603|A6798276895613008615|03|A7635804765314780362|1|0101|0|201408|10000
201603|A6798276895613008615|01|A2937742352795625736|1|0101|7|201508|430
201603|A6806593055018488740|05|A4495068629029401229|1|0103|0|201505|960
201603|A6817265693677717621|17|A8192259310208737151|1|0101|0|201411|7800
201603|A6826749992540147501|01|A4633009366383969942|1|0101|0|201005|70000
201603|A6826749992540147501|21|A4633009366383969942|1|0101|0|201404|7500
201603|A6830654490278415650|05|A7236348067122347605|1|0101|0|201403|6000
201603|A6851666347838640141|17|A7867061514223487182|1|0101|0|201510|18000
201603|A6851666347838640141|17|A7867061514223487182|1|0104|0|201512|320
201603|A6904714665711067874|17|B1248211608355942111|1|0101|0|201407|2700
201603|A6927997560434509266|21|A8325713196997825454|1|0101|0|201107|7800
201603|A6928448405291459716|01|A3542816536152334036|1|0101|0|201410|16000
201603|A6928448405291459716|05|B3768396115517647742|1|0101|0|201601|7200
201603|A6931332314807897730|08|B2563239737693052892|1|0101|0|201405|8000
201603|A6931332314807897730|05|A1563413309846375437|1|0101|7|201502|1800
201603|A6986189057562039090|03|A6728105444463076066|1|0101|7|201508|26000
201603|A6986189057562039090|05|B7173021626952237095|1|0104|7|201508|4600
201603|A6986189057562039090|05|B7429639706224939620|1|0103|0|201508|5900
201603|A6987915511945725043|21|B1171518362884367995|1|0101|0|201307|4900
201603|A7011967356953356768|05|A3661416822552550150|1|0103|0|201504|420000
201603|A7026849086656837017|01|B6151913001466588155|1|0103|0|201501|6900
201603|A7026849086656837017|05|B6151913001466588155|1|0104|0|201509|5500
201603|A7026849086656837017|21|B6151913001466588155|1|0104|7|201512|4700
201603|A7026849086656837017|01|B6151913001466588155|1|0103|7|201601|4900
201603|A7041331909587959828|01|A0709489200809764013|1|0104|0|201603|3200
201603|A7066383175405180728|01|A1615073695953452554|1|0101|7|201512|760
201603|A7072486793219501922|01|A1783144335383922049|1|0104|7|201602|710
201603|A7167228814076957118|17|B1294915061353608094|1|0101|0|201112|30000
201603|A7167228814076957118|21|B1294915061353608094|1|0103|0|201511|310
201603|A7173333714099562353|17|A3373305503286678985|1|0101|7|201307|2000
201603|A7182994293275790292|17|B6190974605392123033|1|0101|7|201311|16000
201603|A7235958060036149513|21|B8380623502641429598|1|0103|7|201507|490
201603|A7235958060036149513|05|B6066733581002231938|1|0101|0|201510|6000
201603|A7235958060036149513|98|A5906586166403995766|2|1301|0|201603|0
201603|A7236100108916902349|01|A6840596372782832702|1|0101|0|201507|1800
201603|A7236100108916902349|03|A6840596372782832702|1|0101|0|201509|9800
201603|A7238249871261426118|05|B8122251172956671833|1|0101|0|201405|3400
201603|A7254639998215995446|01|A3340116188134465282|1|0104|0|201511|9600
201603|A7263912887188402598|17|B3294268405223583915|1|0101|0|201306|1000
201603|A7263912887188402598|17|A5658714077615785810|1|0101|0|201601|4700
201603|A7274294489195562378|21|A7043428543181158456|1|0104|7|201501|15000
201603|A7274294489195562378|17|A2095902012251906662|1|0104|0|201510|6300
201603|A7313488441935763156|17|A6512207594506424452|1|0103|0|201406|20000
201603|A7313488441935763156|17|A3476583482387302661|1|0101|0|201503|15000
201603|A7313488441935763156|05|B3919741371513350962|1|0103|0|201504|9200
201603|A7313488441935763156|05|A1864372372721837372|1|0103|0|201602|1800
201603|A7370839833181930218|05|B2045320579445966631|1|0101|0|201407|4700
201603|A7401818173481679701|17|B6093981670713745360|1|0101|7|201207|2000
201603|A7409188664286451649|01|A4660216425894741378|1|0104|0|201510|7000
201603|A7431285313753393935|21|A1919215296678593343|1|0103|0|201410|12000
201603|A7431285313753393935|05|B0841456224834259590|1|0103|7|201512|3000
201603|A7494332380135957544|98|A1598628062408712285|1|0101|0|201504|400
201603|A7521421449634695921|17|A8665397112607974482|1|0101|0|201403|520
201603|A7527213285887537512|05|B8192384759596876511|1|0101|7|201410|4400
201603|A7544841294371218778|98|A0340504378623480632|2|1201|0|201603|0
201603|A7607736099547429842|05|B4853239582166000178|1|0104|0|201510|650
201603|A7607736099547429842|03|B7344959368966081807|1|0104|0|201602|6800
201603|A7607736099547429842|03|B7344959368966081807|1|0103|0|201602|2900
201603|A7608892115783835072|01|B7937870145576272549|1|0104|0|201505|6900
201603|A7608892115783835072|98|A1097252597366397294|2|1101|0|201506|0
201603|A7608892115783835072|05|A7436934432798379124|1|0103|0|201507|800
201603|A7611928355189201547|21|A0067963910106741848|1|0101|0|200904|3000
201603|A7668960884374734510|03|A1972640875452475105|1|0101|0|201107|80000
201603|A7669988316110391604|17|B6650144841576737596|1|0101|0|200909|380
201603|A7688539885436476275|21|B5347404337899879499|1|0101|0|200906|1000
201603|A7696810642502067178|03|A3118848040197765184|1|0101|0|201404|820
201603|A7720882566430085419|21|A4108667649067394812|1|0103|0|201412|30000
201603|A7720882566430085419|17|B7086032059552222184|1|0101|0|201506|480
201603|A7720882566430085419|21|B7086032059552222184|1|0101|7|201508|6700
201603|A7720882566430085419|05|A1020982404294580382|1|0104|0|201603|7000
201603|A7736262798333962631|05|A8047885232393494779|1|0199|0|201305|4400
201603|A7736262798333962631|05|B3821348510226707819|1|0104|0|201305|6900
201603|A7756508694064341239|05|B9048125907331699487|1|0101|7|201310|3700
201603|A7756508694064341239|05|A4784376822758677548|1|0104|0|201502|20000
201603|A7756508694064341239|03|B9048125907331699487|1|0101|0|201603|5000
201603|A7774829645700976756|05|A7392237222838547620|1|0104|0|201403|1500
201603|A7774829645700976756|98|B1962373138390239268|2|1301|0|201503|0
201603|A7774829645700976756|17|B0377315067709642788|1|0101|0|201511|100000
201603|A7774829645700976756|05|A7392237222838547620|1|0103|0|201512|6000
201603|A7774829645700976756|01|B0377315067709642788|1|0101|0|201601|860
201603|A7787451106957511712|21|B2664376882581750827|1|0101|0|201401|2300
201603|A7787451106957511712|01|B3221570083657004194|1|0199|0|201502|3300
201603|A7787451106957511712|01|B8358971810850977277|1|0101|0|201503|9000
201603|A7825491888698380158|01|A4155603171106783308|1|0104|0|201509|600
201603|A7825491888698380158|17|A4155603171106783308|1|0104|7|201510|1000
201603|A7830908840233682427|05|A3871095441117849759|1|0103|0|201408|2200
201603|A7830908840233682427|21|A3871095441117849759|1|0101|7|201602|9800
201603|A7833518691944383617|21|B4512581372467237832|1|0104|0|201506|2800
201603|A7863446202148659458|17|A2193417091257974808|1|0101|0|201408|3600
201603|A7870702210648968808|05|B9114383557669749023|1|0103|7|201406|3200
201603|A7874463103433540034|05|B1829741740704462638|1|0101|0|201406|13000
201603|A7894981590425473588|17|B5855293968357081019|1|0101|0|201404|250
201603|A7945790020091475691|01|A7630286328396725785|1|0104|0|201407|5300
201603|A7968750058941472602|01|B0294028187496851845|1|0101|7|201107|4000
201603|A7970582007320877591|01|B5978083278583330449|1|0101|0|201303|5000
201603|A8026439712377938152|03|A5225570863829353249|1|0104|0|201401|11000
201603|A8026439712377938152|05|B0780194492955134203|1|0101|7|201603|5000
201603|A8030058205667482996|17|A4479670770099124877|1|0101|0|201504|1600
201603|A8043938913072722216|01|A6042239513984345924|1|0104|0|201405|44000
201603|A8086306287228973598|21|A3413983705184821958|1|0101|0|201410|4100
201603|A8089446259816215251|08|B5680266061739467138|1|0103|0|201403|3200
201603|A8089446259816215251|03|B1064911290966325314|1|0101|7|201502|5500
201603|A8089446259816215251|05|B5680266061739467138|1|0101|0|201503|5100
201603|A8089446259816215251|05|A9048089897960642294|1|0104|7|201603|27000
201603|A8113418624417835709|17|B7965678728192455135|1|0103|0|201408|44000
201603|A8113418624417835709|17|B7965678728192455135|1|0104|0|201409|14000
201603|A8148196009129882059|03|A5767259116787394971|1|0101|7|201408|2600
201603|A8231741287091215654|17|A0565329432445379487|1|0104|7|201504|4800
201603|A8235976143055291650|98|A3326231151615949274|2|1301|0|201512|0
201603|A8238792305735934269|05|A6246027009734058968|1|0101|7|201403|2500
201603|A8238792305735934269|21|A5073416500890247515|1|0101|0|201505|2200
201603|A8238792305735934269|98|B8202650036382720550|2|1101|0|201508|0
201603|A8238792305735934269|98|A5073416500890247515|1|0199|0|201508|1200
201603|A8275394106508222715|21|A7744462607716498210|1|0101|0|201504|2100
201603|A8323440770219939973|17|A1712690088572060718|1|0101|0|201601|3800
201603|A8323440770219939973|01|A6863671852431751454|1|0101|0|201602|9800
201603|A8340795057898386201|05|B1265833312062569796|1|0101|0|201507|5200
201603|A8340795057898386201|05|B8056761490875632921|1|0104|0|201510|680
201603|A8351284610267936622|21|B3076924504259189043|1|0103|0|201505|930
201603|A8360865236519690474|17|A0805152277638704424|1|0199|0|201310|3400
201603|A8360865236519690474|01|A6980492579343732054|1|0101|0|201510|5000
201603|A8360865236519690474|98|A3572840133336849820|2|1301|0|201603|0
201603|A8423834182104483798|17|B1855936403755440888|1|0104|0|201507|4700
201603|A8454431144655462985|01|B1149734893158518324|1|0103|7|201603|3200
201603|A8468690140367523014|05|A3036981047843419615|1|0101|0|201602|11000
201603|A8488531994837756148|21|A2644524638293703251|1|0101|0|201303|250
201603|A8494727560037947384|21|B1593292028398693137|1|0103|0|201506|5000
201603|A8494727560037947384|21|B3033866279725302685|1|0101|7|201508|2600
201603|A8494727560037947384|05|B1593292028398693137|1|0101|0|201602|600
201603|A8552946000398434007|01|B6523582220532762325|1|0101|0|201510|7200
201603|A8552946000398434007|17|B6523582220532762325|1|0104|0|201512|380
201603|A8552946000398434007|98|A2285834738487454910|2|1301|0|201603|0
201603|A8555472380206677690|17|B6431595028759830130|1|0101|0|201602|1500
201603|A8555472380206677690|17|B2003238142721312152|1|0104|0|201603|1800
201603|A8558226950327943260|03|B8232291727493497637|1|0101|0|201602|2200
201603|A8568990221434161976|21|B4319858375038378875|1|0101|0|201601|250
201603|A8583258943249714837|01|A6038174128610520342|1|0101|0|201507|2000
201603|A8583258943249714837|01|A4763497027593194906|1|0104|0|201508|9100
201603|A8583258943249714837|01|A1025875282081709246|1|0103|0|201510|5500
201603|A8678164565787388691|01|A1057458587419838544|1|0101|0|201312|10000
201603|A8678164565787388691|01|B4673760738093753962|1|0199|7|201411|4500
201603|A8738899658985396867|17|B2537977803892280482|1|0101|7|201101|2000
201603|A8739848077593009185|98|A8739848077593009185|2|1301|0|201512|0
201603|A8753210953111560653|05|A6734790061768695756|1|0101|0|201405|20
201603|A8753210953111560653|21|B5131875117718663604|1|0199|0|201407|2400
201603|A8753210953111560653|05|B5131875117718663604|1|0101|7|201407|2500
201603|A8777884772707945478|98|A0321404937810420721|2|1301|0|201512|0
201603|A8777884772707945478|05|A0523641368984034417|1|0104|0|201512|2900
201603|A8777884772707945478|05|A0523641368984034417|1|0104|7|201602|54000
201603|A8777884772707945478|05|B8747383064923387195|1|0103|0|201602|7200
201603|A8777884772707945478|21|A0855802541305834756|1|0104|0|201602|2400
201603|A8777884772707945478|05|A0523641368984034417|1|0101|7|201603|7600
201603|A8787437551337789436|98|A8433116900794990911|1|0199|0|201511|130
201603|A8822119241856374085|17|B3217065106096354147|1|0101|0|201411|6500
201603|A8822119241856374085|17|B7328866484896596661|1|0101|0|201502|13000
201603|A8845366022664514859|17|A5948613661538689326|1|0103|7|201403|4500
201603|A8845366022664514859|01|B2309316627488857192|1|0104|0|201409|1100
201603|A8845366022664514859|05|A3985721574544346213|1|0101|0|201505|4700
201603|A8848271461107990614|03|B2586066512559789730|1|0104|0|201311|50000
201603|A8850123190114037405|17|A1894052985655256336|1|0101|0|201312|1500
201603|A8850123190114037405|05|A1076993055156532190|1|0103|7|201409|5000
201603|A8871473152759137806|05|B3832473885043787284|1|0104|0|201504|5900
201603|A8871473152759137806|05|B8956560024760432956|1|0101|0|201509|1100
201603|A8871473152759137806|05|B8956560024760432956|1|0103|0|201601|4200
201603|A8871473152759137806|98|A8780112073194491506|2|1301|0|201603|0
201603|A8872377038235716087|03|B1661011824807266015|1|0104|0|201504|2800
201603|A8977991349268656218|08|B1900951834567539755|1|0101|0|201306|30000
201603|A9056007583036298959|08|B8135693949224727470|1|0101|7|201403|65000
201603|A9056007583036298959|01|A9040833334935959070|1|0104|0|201409|18000
201603|A9060101204030454459|17|A3326210732507550008|1|0104|0|201603|20000
201603|A9073019224038540185|05|A0377380657551974392|1|0103|0|201507|2000
201603|A9073019224038540185|05|A0377380657551974392|1|0104|0|201512|800000
201603|A9073019224038540185|05|A0377380657551974392|1|0103|0|201601|5100
201603|A9073019224038540185|21|B7603448027154421935|1|0103|0|201602|26000
201603|A9073019224038540185|05|A0244883410915862699|1|0101|0|201602|600
201603|A9088665951011202804|21|B0579238378582955917|1|0101|0|201512|5200
201603|A9154400395131065698|05|B2996053138408850601|1|0101|7|201302|110
201603|A9154400395131065698|05|B2996053138408850601|1|0101|0|201404|23000
201603|A9157728886652062447|05|B2497474662583650591|1|0103|0|201410|39000
201603|A9157728886652062447|21|B2497474662583650591|1|0101|7|201501|7900
201603|A9158642318213611394|98|A4198360613627266990|2|1101|0|201512|0
201603|A9178166615113456538|05|B4315714796256524998|1|0101|0|201408|8700
201603|A9180656207347957426|21|B4006645152018862079|1|0104|0|201401|11000
201603|B0007978077996508585|01|A2599558851949095081|1|0103|0|201506|7200
201603|B0007978077996508585|05|A1642372567478877221|1|0104|0|201511|9800
201603|B0007978077996508585|98|A4802246063876186727|2|1101|0|201512|0
201603|B0007978077996508585|05|A2599558851949095081|1|0101|0|201512|14000
201603|B0012821772632922466|98|B8419317592298253083|1|0104|0|201508|6000
201603|B0023493298301531919|17|A4421147623702031080|1|0104|0|201509|8500
201603|B0023493298301531919|98|A8014753387148305801|2|1301|0|201509|0
201603|B0023493298301531919|01|B3938833982234931563|1|0104|7|201603|2800
201603|B0068319152812146373|03|B1153186808794112374|1|0101|0|201503|2800
201603|B0080644298401941834|05|A0355232266835561712|1|0202|0|201507|4800
201603|B0080644298401941834|05|A0355232266835561712|1|0104|0|201601|2500
201603|B0080644298401941834|05|A0355232266835561712|1|0101|0|201603|1400
201603|B0091339143989308116|98|B2868764298341374397|2|1101|0|201502|0
201603|B0112683982483150654|17|B0050924419966517260|1|0103|0|201405|4900
201603|B0112683982483150654|21|A2273999574754302863|1|0101|7|201503|520
201603|B0112683982483150654|98|A3826699790344681054|2|1201|0|201509|0
201603|B0116715927042359755|17|A1635785922845604968|1|0101|0|201603|1900
201603|B0149134317868184815|01|B3875012609930970944|1|0199|7|201106|4500
201603|B0178423400812230987|17|A2245226971655109968|1|0101|0|201402|3000
201603|B0232381996481427938|05|B1412033764879110798|1|0104|0|201410|8700
201603|B0232407580943861094|98|A2646150008054106412|2|1301|0|201409|0
201603|B0232407580943861094|05|A4958474941975869044|1|0104|0|201504|1400
201603|B0232407580943861094|05|A4958474941975869044|1|0103|0|201602|9800
201603|B0232407580943861094|05|A4958474941975869044|1|0101|0|201603|1400
201603|B0237790428678598291|98|B0237790428678598291|2|1301|0|201512|0
201603|B0275620738189488276|98|B0275620738189488276|2|1301|0|201512|0
201603|B0276412855367572820|01|A4218278778471795596|1|0101|0|201403|2000
201603|B0289848239306283895|21|A2082915064969522073|1|0104|0|201603|16000
201603|B0303687197497298767|17|B1480365168306244044|1|0101|0|201405|8600
201603|B0303687197497298767|03|A8896881966646864293|1|0104|0|201512|420000
201603|B0319518143164838977|05|B1053350874114542174|1|0104|0|201505|4000
201603|B0382518591649862327|05|B7527551467583762366|1|0104|7|201406|36000
201603|B0382518591649862327|17|A8022381816442094203|1|0103|0|201411|600
201603|B0382518591649862327|98|B3946479986875505765|2|1101|0|201504|0
201603|B0382518591649862327|98|A7110346906255664297|1|0101|0|201506|9200
201603|B0398297223097804141|05|A7266189384111073019|1|0101|0|201411|2000
201603|B0402783385239589874|01|A3460856163237367514|1|0101|0|201503|950
201603|B0402783385239589874|05|A5855539614107799420|1|0199|0|201509|2600
